2016-09-03T00:04:28.075,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:04:40.075,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:04:52.075,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:05:04.075,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:05:16.075,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:05:28.075,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:05:40.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:05:52.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:06:04.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:06:16.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:06:28.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:06:40.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:06:52.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:07:04.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:07:16.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:07:28.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
2016-09-03T00:07:40.044,0, 14.9,    0.1,    0.4,    0.8,    1.1,    1.4,    1.8,    2.1,    2.5,    2.8,    3.1,    3.5,    3.8,    4.1,    4.5,    4.8,    5.1,    5.5,    5.0,    6.4,    7.1,    7.8,    8.5,    9.2,    9.9,   10.6,   11.3,   12.0,   13.4,   14.1,   15.5,   17.0,   18.4,   19.8,   21.2,   22.6,   24.7,   26.8,   29.0,   31.1,   33.9,   36.7,   39.5,   43.1,   46.6,   50.1,   54.4,   58.6,   63.5,   69.2,   74.8,   80.5,   87.5,   94.6,  102.4,  110.8,  120.0,  129.2,  140.5,  151.8,  163.8,  177.2,  192.0,  207.5,  225.2,  243.5,  263.3,  284.5,  308.5,  333.2,  360.7,  390.4,  422.1,  456.7,  494.1,  535.1,  578.8,  626.1,  677.7,  733.4,  793.4,  858.4,  929.0, 1005.2, 1087.8, 1176.7, 1273.5, 1377.2, 1490.2, 1613.0, 1745.0, 1888.3, 2042.9, 2210.2, 2391.6, 2587.8, 2799.6
